_id,Title,Available Globally?,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Release Date
6594351d8ac27c81aa9281ee,Noragami // ノラガミ,No,200000,2279,6.7,"['Action', 'Fantasy', 'Horror']","character name as title,one word title,two hander,samurai,sword fight",A raging god of battle and a master samurai duke it out in a series of sword fights in a remote temple.,
6594351d8ac27c81aa9281ef,North Country,No,200000,44506,7.3,['Drama'],"sexual harassment,lawsuit,based on true story,female worker,mine","A fictionalized account of the first major successful sexual harassment case in the United States, Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",
6594351d8ac27c81aa9281f0,Notre-Dame on Fire // Notre-Dame brûle,No,200000,2339,6.5,"['Biography', 'Drama', 'Thriller']","paris france,cat,based on true story,fire,year 2019",A film relating from the inside the Notre-Dame de Paris fire of April 2019.,
6594351d8ac27c81aa9281f1,Nowhere in Africa // Nirgendwo in Afrika,No,200000,13822,7.5,"['Biography', 'Drama', 'History']","kenya,anti semitism,holocaust,adultery,world war two",A German Jewish refugee family moves to and adjusts to a farm life in 1930s Kenya.,
6594351d8ac27c81aa9281f2,"O Brother, where art thou?",No,200000,325918,7.7,"['Adventure', 'Comedy', 'Crime']","greek mythology,chain gang,great depression,odysseus,neo screwball comedy",,
6594351d8ac27c81aa9281f3,O Filho Eterno,No,200000,211,6.7,"['Drama', 'Family']",,,
6594351d8ac27c81aa9281f4,Oddball,No,200000,3163,6.4,"['Adventure', 'Family']","penguin,dog,fox,chicken farmer,guard dog",,
6594351d8ac27c81aa9281f5,Off Course // Perdiendo el norte,No,200000,5430,5.8,['Comedy'],"germany,spanish crisis,berlin germany",,
6594351d8ac27c81aa9281f6,Offline – Das Leben ist kein Bonuslevel,Yes,200000,855,5.1,"['Adventure', 'Comedy']",fight,"In turbulent action comedy OFFLINE, champion gamer Jan (Moritz Jahn) has to fight for his digital identity, winning back his real life as well.",
6594351d8ac27c81aa9281f7,Oh My Ghost // หอแต๋วแตก แหกกระเจิง,No,200000,294,2.2,"['Comedy', 'Horror']","grandfather,friend,secret,women","When a single women and her two friends reaches in a small town, they begin to discover their connection to the original Ghost and the secret legacy their grandfather left behind",
6594351d8ac27c81aa9281f8,Oh! Baby (Tamil) (2019),No,200000,18534,7.2,"['Comedy', 'Drama', 'Music']","pills,dog,teenage girl loses her hair,teenage girl wears a wig,hospital","Milla, a seriously ill teenager, falls in love with a drug dealer, Moses, her parents&apos; worst nightmare.",
6594351d8ac27c81aa9281f9,"Oh, Hello On Broadway",Yes,200000,,,"['Short', 'Drama']",,"It&apos;s 1960 in New York City. A comedy duo (modeled after Mike Nichols and Elaine May) is mid-performance of their hit Broadway show when an improvisational skit goes shockingly off the rails. During intermission, they face the fall...",2017-06-13T00:00:00.000Z
6594351d8ac27c81aa9281fa,OK! Madam // 오케이 마담,No,200000,1611,6.6,"['Action', 'Comedy']","couple,computer technician,hijacking,two word title,family vacation","Okay! Madam is about a couple, a restaurant manager and a computer repair expert, who must save their family from a hijacking during their first family vacation.",
6594351d8ac27c81aa9281fb,Okko's Inn // 若おかみは小学生!,No,200000,2246,7.1,"['Animation', 'Adventure', 'Drama']","spider,lizard,inn,ghost child,ghost human relationship","After losing her parents in a car accident, Okko starts living in the countryside with her grandmother who runs a traditional Japanese inn. While she prepares to be the next owner of the inn, Okko can somehow see friendly ghosts.",
6594351d8ac27c81aa9281fc,Old People's Home for 4 Year Olds: Season 1,No,200000,22,9.1,['Reality-TV'],"classroom,non fiction",Pre-schoolers share their classroom with pensioners for six weeks. What impact does this intergenerational experiment have on the health and happiness of the older group.,
6594351d8ac27c81aa9281fd,Old People's Home for 4 Year Olds: Season 2,No,200000,22,9.1,['Reality-TV'],"classroom,non fiction",Pre-schoolers share their classroom with pensioners for six weeks. What impact does this intergenerational experiment have on the health and happiness of the older group.,
6594351d8ac27c81aa9281fe,On Children: Season 1 // 你的孩子不是你的孩子: 第 1 季,No,200000,,,['Short'],,A look at the locations of Seal Team Season 1.,2018-07-07T00:00:00.000Z
6594351d8ac27c81aa9281ff,On Nights When I Want to End it All...: Season 1 // 死にたい夜にかぎって: シーズン1,No,200000,,,,,,
6594351d8ac27c81aa928200,Once Before // Hindi Tayo Pwede,No,200000,235,5.7,['Drama'],"love,first person title,three word title",Gabby finds love in a man who is also named Gabby and shares a long and deep friendship with Dennis.,
6594351d8ac27c81aa928201,Once Upon A Time: Season 1 // Pada Zaman Dahulu: Musim 1,No,200000,813821,7.6,"['Comedy', 'Drama']","hollywood california,place in title,violence,film within a film,actor as protagonist",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood&apos;s Golden Age in 1969 Los Angeles.,
6594351d8ac27c81aa928202,Once Upon a Time: Season 1 // أهو ده اللي صار: موسم 1,No,200000,813821,7.6,"['Comedy', 'Drama']","hollywood california,place in title,violence,film within a film,actor as protagonist",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood&apos;s Golden Age in 1969 Los Angeles.,
6594351d8ac27c81aa928203,Once Upon a Time in China and America // 黃飛鴻之西域雄獅 // 黄飞鸿之西域雄狮,No,200000,370800,8.3,"['Crime', 'Drama']","gangster,prohibition,rape,new york city,1920s",,
6594351d8ac27c81aa928204,Once Upon a Time in China III // 黃飛鴻之三：獅王爭霸 // 黄飞鸿之三：狮王争霸,No,200000,813821,7.6,"['Comedy', 'Drama']","hollywood california,place in title,violence,film within a film,actor as protagonist",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood&apos;s Golden Age in 1969 Los Angeles.,
6594351d8ac27c81aa928205,Once Upon a Time in Mumbaai,No,200000,18458,7.4,"['Action', 'Crime', 'Drama']","true crime,police,gangster,police officer,actress","As a smuggler rises to power in in 1970s Mumbai, a younger gangster seeks to overthrow him and a police officer is caught in the middle.",
6594351d8ac27c81aa928206,Once Upon a Time in Venice,No,200000,20663,5.3,"['Action', 'Adventure', 'Comedy']","venice beach california,graffiti,female nudity,nudity,breasts",,
6594351d8ac27c81aa928207,One (2020),No,200000,2459,5.2,"['Action', 'Crime', 'Drama']","contract killer,taxi driver,hitman,title based on song,city name in title","A hitman named Kai flies to Bangkok, grabs a gun and hails a taxi.",
6594351d8ac27c81aa928208,One Born Every Minute (2010): Season 1,No,200000,2411,6.8,"['Action', 'Comedy', 'Crime']","american south,rural setting,fugitive,con artist,based on novel",A rural con artist and an army deserter cheat the townsfolk and are aided by a rich gal who shields the fleeing duo from the wrath of the pursuing sheriff.,
6594351d8ac27c81aa928209,One Day // แฟนเดย์..แฟนกันแค่วันเดียว,No,200000,161407,7,"['Drama', 'Romance']","male female friendship,best friend,loss of loved one,accidental death,run over by truck","After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",
6594351d8ac27c81aa92820a,One for the Money,No,200000,43851,5.3,"['Action', 'Comedy', 'Crime']","tough woman,self defense,new jersey,bounty hunting,bail jumper",,
6594351d8ac27c81aa92820b,One for the Road // One for the Road วันสุดท้าย…ก่อนบายเธอ,No,200000,197,6.5,"['Comedy', 'Drama']","singing along to music on a car radio,singing in a car,male alcoholic,female alcoholic,construction site","When he moves his car while drunk Mark loses his driver&apos;s license and has to undergo an MPA. During a course he meets Helena and tries to sober up with her, but temptations lurk everywhere.",
6594351d8ac27c81aa92820c,One Great Love,No,200000,94,6.5,"['Drama', 'Romance']",three word title,"A woman must choose between her on-again, off-again boyfriend and a doctor she just met.",
6594351d8ac27c81aa92820d,One More Time: Season 1 // 헤어진 다음날: 시즌 1,No,200000,2298,5.7,"['Comedy', 'Drama', 'Romance']","year 2002,birthday,time loop,2000s,timeframe 2000s","On her 40th birthday, Amelia makes a fateful wish to be 18 again back in 2002 but soon regrets it when she&apos;s stuck reliving the day over and over again.",2017-01-26T00:00:00.000Z
6594351d8ac27c81aa92820e,One Night // ひとよ,No,200000,2459,5.2,"['Action', 'Crime', 'Drama']","contract killer,taxi driver,hitman,title based on song,city name in title","A hitman named Kai flies to Bangkok, grabs a gun and hails a taxi.",
6594351d8ac27c81aa92820f,One Night in Paris,Yes,200000,2459,5.2,"['Action', 'Crime', 'Drama']","contract killer,taxi driver,hitman,title based on song,city name in title","A hitman named Kai flies to Bangkok, grabs a gun and hails a taxi.",2021-10-14T00:00:00.000Z
6594351d8ac27c81aa928210,"One Piece: Episode of Chopper: Bloom in the Winter, Miracle Sakura // ワンピース THE MOVIE エピソード オブ チョッパー プラス 冬に咲く、奇跡の桜",No,200000,1560,6.9,"['Animation', 'Action', 'Comedy']","sequel,ninth part,based on manga,one piece,anime animation",An alternate retelling of the winter island with no name.,
6594351d8ac27c81aa928211,One-Line // 원라인,No,200000,320,5.9,"['Crime', 'Drama']",bank,,
6594351d8ac27c81aa928212,One-Way to Tomorrow // Yarına Tek Bilet,Yes,200000,5397,5.6,"['Comedy', 'Drama', 'Romance']","love,feature,train,remake,travel",A romantic story of two strangers who come across each other on a journey from Ankara to Izmir.,2020-06-19T00:00:00.000Z
6594351d8ac27c81aa928213,Only God Can Judge Me // Nur Gott kann mich richten,No,200000,36,4,['Drama'],"murder,jury,trial,shot on video,low budget film","David Marshall is a young black man accused of murder. Put on trial for a crime that he didn&apos;t commit, he does some soul searching while a jury of 12 men must decide whether or not to acquit or convict him for the crime.",
6594351d8ac27c81aa928214,Open Marriage // オープン・マリッジ ある夫婦のカタチ,No,200000,,,['Drama'],,,
6594351d8ac27c81aa928215,Operation Chromite // 인천상륙작전,No,200000,6089,6.2,"['Action', 'Drama', 'History']","south korea,korean war,korean history,spy,1950s",A team of spies is sent into Incheon to gain intelligence on North Korean positions ahead of the invasion by UN forces.,
6594351d8ac27c81aa928216,Opposites Attract // Poli opposti,No,200000,1100,5.8,"['Comedy', 'Romance']",divorce,"She&apos;s a divorce lawyer, single mother and perpetually at war against men, he is a couple&apos;s therapist, single and not looking, they meet and collide in a bourgeois and romantic Rome...",
6594351d8ac27c81aa928217,Ordinary Love,No,200000,5054,6.6,"['Drama', 'Romance']","cancer,husband wife relationship,marriage,loss of daughter,husband husband relationship",An extraordinary look at the lives of a middle-aged couple in the midst of the wife&apos;s breast cancer diagnosis.,
6594351d8ac27c81aa928218,Other People (2016),Yes,200000,12469,6.8,"['Comedy', 'Drama']","gay relationship,gay protagonist,gay brother,cancer,anticipating death","A struggling comedy writer, fresh off a breakup and in the midst of the worst year of his life, returns to Sacramento to care for his dying mother.",
6594351d8ac27c81aa928219,Other World // Andere Welt,No,200000,24,4.6,"['Action', 'Drama', 'Horror']","australian future earth,australian aliens,australian horror,australian science fiction",,
6594351d8ac27c81aa92821a,Our Family Three More // I nostri figli,No,200000,,,,,,
6594351d8ac27c81aa92821b,Our Little Sister // 海街diary,No,200000,16482,7.5,"['Drama', 'Family']","orphan,family relationships,teenage girl,teenager,sister sister relationship",A story that revolves around three sisters who live in their grandmother&apos;s home and the arrival of their thirteen-year-old half sister.,
6594351d8ac27c81aa92821c,Out of Death,No,200000,5680,3.3,"['Crime', 'Thriller']","low budget,hiking,urn of creamated ashes,rain,voice over journal",A corrupt Sheriff&apos;s department in a rural mountain town comes undone when an unintended witness throws a wrench into their shady operation.,
6594351d8ac27c81aa92821d,Out of Thin Air,Yes,200000,2470,6.3,"['Documentary', 'Crime']","iceland,murder,investigation,false accusation,confession","Iceland, 1976. Six suspects confess to two violent crimes. This is the strangest criminal investigation you&apos;ve never heard of.",
6594351d8ac27c81aa92821e,Outbreak (1995),No,200000,135889,6.6,"['Action', 'Drama', 'Thriller']","virus,epidemic,monkey,disease,quarantine",Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.,
6594351d8ac27c81aa92821f,Outside the Box,No,200000,344,5.4,"['Action', 'Comedy', 'Thriller']","survival training,split screen,team building,cctv,forest","Concluding with Bückling: Frederick Schopner (Volker Bruch) is fed up with the fact that his so-called team colleagues have the laurels for his ideas. At the upcoming outdoor company event, he is finally able to give the three dis...",
6594351d8ac27c81aa928220,Outside the Curriculum // بره المنهج,No,200000,,,,,,
6594351d8ac27c81aa928221,Over Christmas: Limited Series // ÜberWeihnachten: Miniserie,Yes,200000,,,,,,2020-11-27T00:00:00.000Z
6594351d8ac27c81aa928222,Over Water: Season 1,No,200000,70,5.9,"['Documentary', 'Short', 'Sport']","voice over narration,log raft,wild river,whitewater kayaking,women in sports",This Sportscope short features the sport of kayaking. Participants ride river rapids and show their skill as they maneuver through special &apos;water slalom&apos; courses.,2020-06-05T00:00:00.000Z
6594351d8ac27c81aa928223,Over Water: Season 2,No,200000,24,7,"['Short', 'Crime', 'Drama']","ex convict,penitentiary,catholic priest,chaplain,prison chapel","After a Catholic priest is unhappily transferred out of the prison he loves, he has an opportunity to help reform an escaped convict.",2020-07-03T00:00:00.000Z
6594351d8ac27c81aa928224,Paddleton,Yes,200000,15106,7.2,"['Comedy', 'Drama']","friendship,friend,male male friendship,hot tub,assisted suicide",An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.,2019-02-22T00:00:00.000Z
6594351d8ac27c81aa928225,Pain and Glory // Dolor y Gloria,No,200000,62141,7.5,['Drama'],"film director,male full frontal nudity,chronic pain,drugs,drawing",,
6594351d8ac27c81aa928226,Pan's Labyrinth // El laberinto del fauno,No,200000,694055,8.2,"['Drama', 'Fantasy', 'War']","fairy,maze,spain,labyrinth,hiding","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",
6594351d8ac27c81aa928227,Papicha // بابيشا,No,200000,3527,7.1,['Drama'],"algeria,1990s,algerian civil war,one word title,title directed by female",,
6594351d8ac27c81aa928228,Paranormal Activity: The Marked Ones,No,200000,44991,5,"['Horror', 'Mystery']","demonic possession,blood,pentagram,younger version of character,looking at oneself in a mirror",,
6594351d8ac27c81aa928229,Parasyte: Part 1 // 寄生獣,No,200000,5137,6.8,"['Action', 'Drama', 'Horror']","live action remake of anime,three word title,anime adaptation,mother son relationship,invasion",,
6594351d8ac27c81aa92822a,Parasyte: Part 2 // 寄生獣 完結編,No,200000,3050,6.5,"['Action', 'Drama', 'Horror']","live action remake of anime,based on manga,psychotronic film,sequel,high school student","Humanity is under attack by human-mimicking flesh-eating alien parasites. One parasite bonds with his young high school student host, and he convinces the parasite to help him stop the others.",
6594351d8ac27c81aa92822b,Parchís: the Documentary // Parchís: El documental,Yes,200000,576,6.8,['Documentary'],fall,,2019-07-10T00:00:00.000Z
6594351d8ac27c81aa92822c,Part-Time Spy // 비정규직 특수요원,No,200000,445,5.5,"['Action', 'Comedy']","intelligence agency,office,south korean woman,job,test","Jang Young-shil, who couldn&apos;t get a full-time job no matter how hard she tried, finally is hired as a comment writer for National Security Office at 35. However, even in the job she realizes that she is on the top of the list of p...",
6594351d8ac27c81aa92822d,Party Hard // Párty Hárd,No,200000,,,,,,
6594351d8ac27c81aa92822e,PASSENGERS (2008),No,200000,38830,5.8,"['Mystery', 'Romance', 'Thriller']","airplane crash,survivor,explosion,afterlife,doctor patient relationship",A grief counselor working with a group of plane-crash survivors finds herself at the root of a mystery when her clients begin to disappear.,
6594351d8ac27c81aa92822f,Pat a Mat na venkově: Season 1,No,200000,,,,,,
6594351d8ac27c81aa928230,Patients,No,200000,3291,4.3,['Horror'],"zombie horror,disease",There&apos;s a zombie outbreak after a medical trial in an international detention and medical facility on an isolated island. An ex US Special Forces/bodyguard woman inmate and a guard form a team.,
6594351d8ac27c81aa928231,Patriot Act with Hasan Minhaj: Volume 6,Yes,200000,7869,8.3,"['Comedy', 'News', 'Talk-Show']","globalisation,world politics,web show,live audience,social criticism","In this weekly show, the former Daily Show correspondent Hasan Minhaj brings his unique comedic voice and storytelling skill to explore the larger grim trends shaping our fragmented world.",2020-05-17T00:00:00.000Z
6594351d8ac27c81aa928232,Patton Oswalt: We All Scream,Yes,200000,29,5.9,"['Short', 'Horror']",,"A neglected boy with a sweet tooth gets more than he bargained for when he receives a special visit from the mysterious Ice Cream Man, Mr. Sweetie.",2022-09-20T00:00:00.000Z
6594351d8ac27c81aa928233,Paul Virzi: Nocturnal Admissions,No,200000,269,6.8,['Comedy'],"tv special,stand up comedy,stand up comedy special","Comedian Paul Virzi takes the stage to spill on awkward drugstore runs, his obsession with crime shows and why his wife sabotaged his fitness goals.",2022-06-23T00:00:00.000Z
6594351d8ac27c81aa928234,Pee Nak 2 // พี่นาค 2,No,200000,191,4.7,"['Comedy', 'Horror']","ghost,friendship,monk,buddhist monk,buddhist",,
6594351d8ac27c81aa928235,Pelangi Tanpa Warna,No,200000,21,6.7,['Drama'],"love,adaption,marriage,house,father son relationship","the figure of Fedi, whose beautiful plans in his marriage were destroyed because his wife had Alzheimer. From day to day, Kirana keeps forgetting all the simple to the most important things in her life.",
6594351d8ac27c81aa928236,Penelope (2006),No,200000,65655,6.7,"['Comedy', 'Fantasy', 'Romance']","halloween party,halloween costume,bee costume,pig,suicide",,
6594351d8ac27c81aa928237,Perfect As You Are // Így vagy tökéletes,No,200000,13,7.4,"['Short', 'Drama']",,,
6594351d8ac27c81aa928238,Perfect Nanny // Chanson Douce,No,200000,1592,6,"['Crime', 'Drama']","birthday party,grandmother,potty,search for nanny,possessive nanny",,
6594351d8ac27c81aa928239,Perfect World: Season 1 // パーフェクトワールド: シーズン1,No,200000,,,['Documentary'],"formula 1,f1,motorsport,season review,year in title",,
6594351d8ac27c81aa92823a,Perhaps Love // 장르만 로맨스,No,200000,2667,6.8,"['Drama', 'Musical', 'Romance']","cheating girlfriend,love,love triangle,film within a film,slapped in the face",,
6594351d8ac27c81aa92823b,Persona 5: The Animation: Season 1 // ペルソナ5: シーズン1,No,200000,,,"['Documentary', 'Short']",,Join the cast as they celebrate their 100th episode of NCIS: New Orleans.,
6594351d8ac27c81aa92823c,Petain // Pétain,No,200000,259,6,"['Crime', 'Drama', 'History']","nazi collaborator,nazi occupied france,world,uniform,one word title","During second world war,Philippe Pétain gets absolute powers.The war ends with the arrival of allied forces by Petainism has not been put on trial.",
6594351d8ac27c81aa92823d,Pete Davidson Presents: The Best Friends,Yes,200000,866,4.9,"['Documentary', 'Comedy']","tv special,stand up comedy,stand up comedy special",,2022-06-13T00:00:00.000Z
6594351d8ac27c81aa92823e,Peter Bell II: The Hunt for the Czar Crown // Pietje Bell 2: De jacht op de tsarenkroon,No,200000,1627,5.7,['Family'],"jail,prison,party,escape,f rated","When drugstore owner Geelman&apos;s watch is missing, he accuses incorrigible rascal Pietje Bell. The boy is thrown in jail without trial, but quickly escapes and is proved innocent. During his short prison stay he meets gangmate Wille...",
6594351d8ac27c81aa92823f,Petta (Telugu Version),No,200000,,,,,,
6594351d8ac27c81aa928240,Phantom Detective // 탐정 홍길동: 사라진 마을,No,200000,1270,6.3,"['Action', 'Crime', 'Drama']","neo noir,conspiracy thriller,conspiracy","HONG Gildong is an infallible private detective with an exceptional memory and quirky personality. While chasing the only target he failed to find, he gets entangled in a much bigger conspiracy than he bargained for.",
6594351d8ac27c81aa928241,Phenomenon // Fenomen,No,200000,,,,,,
6594351d8ac27c81aa928242,Pilgrimage (2017),No,200000,6327,5.9,"['Action', 'Drama', 'History']","ireland,torture,celt,religion,bare chested male fighting","In 13th-century Ireland, a group of monks must escort a sacred relic across a landscape fraught with peril.",
6594351d8ac27c81aa928243,Pinoy Sunday,No,200000,414,6.6,"['Comedy', 'Drama']","nationality in title,day in title,couch,migrant worker,taipei","An abandoned couch turns Sunday routine into an adventure of perseverance and self-discovery, for a pair of Filipino migrant workers in Taipei.",
6594351d8ac27c81aa928244,Planet Single // Planeta Singli,No,200000,3409,6.8,"['Comedy', 'Romance']",,"He is one of the top celebrities in the country: a fast-talking TV host, who can joke his way out of any situation. Women want to be with him, men want to be like him. He is looking for a new topic to discuss in his popular talk-s...",
6594351d8ac27c81aa928245,Planet Single 2 // Planeta Singli 2,No,200000,1045,5.6,"['Comedy', 'Romance']","sequel,part of series,caught having sex,rear nudity,male nudity","The relationship between Anna (Agnieszka Wiedtocha) and Tomej (Maciej Stuhr) is experiencing a considerable crisis. He, the showman-BN&apos;er, does not intend to settle down at all. On the other hand, she wants that very much.",
6594351d8ac27c81aa928246,Planet Single 3 // Planeta Singli 3,No,200000,3409,6.8,"['Comedy', 'Romance']",,"He is one of the top celebrities in the country: a fast-talking TV host, who can joke his way out of any situation. Women want to be with him, men want to be like him. He is looking for a new topic to discuss in his popular talk-s...",
6594351d8ac27c81aa928247,Playing with Fire (2019),No,200000,15843,5.1,"['Comedy', 'Family']","fire station,pet dog,muscleman,shower,firefighter",A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,
6594351d8ac27c81aa928248,Please Like Me: Season 4,No,200000,,,"['Short', 'Drama']","internet,social media,social media influencer,vlogger,obsessed man","An isolated, middle aged man becomes increasingly more obsessed with his younger neighbor&apos;s social media profiles.",
6594351d8ac27c81aa928249,Pluk Van De Petteflet,No,200000,876,6.2,"['Family', 'Fantasy', 'Musical']","pigeon,cockroach,horse,seagull,wolf",,
6594351d8ac27c81aa92824a,Plum Blossom // 청춘,No,200000,336,5.9,['Drama'],"female rear nudity,mature woman teenage boy sex,female topless nudity,male rear nudity,male masturbation",,
6594351d8ac27c81aa92824b,Po čem muži touží,No,200000,462,6,"['Comedy', 'Fantasy', 'Romance']","transgender character,mysterious event,sexism,sexist,new identity","The charismatic and self-confident man, Karel Král, is the editor-in-chief of men&apos;s magazine. Although a chauvinistic type, he is very popular with women. However, he struggles in his personal life. He frequently argues with his e...",
6594351d8ac27c81aa92824c,Pocket Monsters 2023: Season 1 // ポケットモンスタ― (2023): シーズン1,No,200000,,,,,,
6594351d8ac27c81aa92824d,Point Blank // À Bout Portant,No,200000,22765,7.3,"['Crime', 'Drama', 'Thriller']","money,revenge,alcatraz,neo noir,ambiguous ending","After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the money that was stolen from him.",
6594351d8ac27c81aa92824e,Point Blank // À Bout Portant,No,200000,,,,,,
6594351d8ac27c81aa92824f,Pokémon the Movie: I Choose You!,No,200000,7328,6.3,"['Animation', 'Action', 'Adventure']","ash ketchum character,verity character,sorrel character,delia ketchum character,professor oak character",Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,
6594351d8ac27c81aa928250,Police Story // 警察故事,No,200000,40692,7.5,"['Action', 'Comedy', 'Crime']","martial arts,hong kong police,police,police force,police detective",,
6594351d8ac27c81aa928251,Police Story 2 // 警察故事續集 // 警察故事续集,No,200000,22008,7.1,"['Action', 'Comedy', 'Crime']","police,sequel,action hero,showdown,second part",,
6594351d8ac27c81aa928252,Politics // Polityka,No,200000,,,,,,
6594351d8ac27c81aa928253,Popples: Season 1,Yes,200000,,,"['Musical', 'Romance']",color in title,"A mountain Daghestani village of our time. Though the civilization reached these places, but traditions and customs consolidated their grip on local folks minds. An old respectable mountain-dweller, a well-educated person in looks...",2015-10-30T00:00:00.000Z
6594351d8ac27c81aa928254,Popples: Season 2,Yes,200000,,,,,,2016-03-11T00:00:00.000Z
6594351d8ac27c81aa928255,Population 436,No,200000,13446,5.7,"['Drama', 'Horror', 'Mystery']","murder of a police officer,religious fundamentalism,electroshock therapy,reference to the second coming,sex scene",,
6594351d8ac27c81aa928256,Porady Na Zdrady,No,200000,58,3,"['Comedy', 'Romance']",jealous girlfriend,"The counseling center for broken-hearted women is operating at full capacity. In place of Maciek, who goes to Hawaii with his beloved Kalina, his brother Franek takes over the position of specialist in relationship problems. His g...",
6594351d8ac27c81aa928257,Portrait of a Lady on Fire // Portrait de la jeune fille en feu,No,200000,,,"['Short', 'Comedy']","parody,period drama,parody comedy","A lady&apos;s life is turned upside down when she meets a charismatic artist with a dubious French accent. Set in modern-day Brighton, Portrait of a Cat Lady on Fire is an anachronistic parody/tribute to lesbian period dramas.",
6594351d8ac27c81aa928258,Possession // Forbannelsen,No,200000,40620,7.3,"['Drama', 'Horror']","obsession,sex scene,monster,existentialism,dysfunctional marriage",A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.,
6594351d8ac27c81aa928259,Poster Boys // पोस्टर बॉयज़,No,200000,1684,5.4,['Comedy'],,,
6594351d8ac27c81aa92825a,Poupelle of Chimney Town // 映画 えんとつ町のプペル,No,200000,606,6.4,"['Animation', 'Family', 'Fantasy']","screenplay adapted by author,chimney,anime,smoke,halloween night","A factory town is covered by chimney smoke, and as the townspeople haven&apos;t see the sky in centuries, they no longer believe that stars exist. A chimney sweep and a friendly monster named Poupelle decide to prove that stars are real.",
6594351d8ac27c81aa92825b,Power Paandi,No,200000,2008,7.4,"['Action', 'Drama', 'Musical']",love,A 65 years old man starting a journey to find his first love who broke up 40 years ago.,
6594351d8ac27c81aa92825c,PPONG School: 2021 // 뽕숭아학당: 2021,No,200000,2176,6.5,"['Drama', 'Mystery', 'Thriller']",school,"A school for problem children located next to an old monastery, in an inaccessible and isolated spot between the mountains.",
6594351d8ac27c81aa92825d,Pressure Cooker (2020),No,200000,1024,6.4,"['Comedy', 'Drama', 'Family']","father,family relationships,young,man",,
6594351d8ac27c81aa92825e,Pride (2014),No,200000,60744,7.8,"['Biography', 'Comedy', 'Drama']","miner,national union of mineworkers,gay activist,gay pride,gay acceptance",U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,
6594351d8ac27c81aa92825f,Primal (2019),No,200000,10677,4.9,"['Action', 'Thriller']","jungle,wild animal on the loose,big game hunter,shipping freighter,amazon jungle",,
6594351d8ac27c81aa928260,Prince of the Seas // أمير البحار,No,200000,,,['Animation'],journey,Prince Albert I takes us on a voyage through his memories. From the early days in Spanish Navy all the way to the polar circle. An extraordinary journey of a man who split his life between royal responsibilities and passion for oc...,
6594351d8ac27c81aa928261,Princes Of The Palace,No,200000,99,6.1,['Documentary'],,"Follow the lives of the Royal British Princes, with insightful interviews from Royal biographers. Learn how each generation of princes are groomed for duty in our ever-changing world from the insiders who know them best.",
6594351d8ac27c81aa928262,Princesas,No,200000,5561,6.9,['Drama'],"prostitution,friendship between women,sadist,fellatio,illegal immigrant",Friendship and love in the world of prostitution in Madrid.,
6594351d8ac27c81aa928263,Private Eye // 그림자 살인,No,200000,,,"['Comedy', 'Mystery', 'Romance']",woman,"The life of private eye, Mort Madison, is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case.",
6594351d8ac27c81aa928264,Problemos,No,200000,,,,,,
6594351d8ac27c81aa928265,Procession,Yes,200000,1372,7.1,['Documentary'],"traumatized man,sexual abuse,pedophile priest,childhood memory,childhood trauma",A group of survivors of sexual abuse by Catholic priests battle for justice.,2021-11-19T00:00:00.000Z
6594351d8ac27c81aa928266,Professor // प्रोफ़ेसर,No,200000,49821,7.2,"['Biography', 'Drama', 'History']","dictionary,widow,scot,american,prison guard","Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",
6594351d8ac27c81aa928267,Prophetess,No,200000,27,6.1,"['Comedy', 'Drama']",,,
6594351d8ac27c81aa928268,Prostitution: Behind the Veil // Prostitution bag sløret,No,200000,371,6.9,['Documentary'],"children,women,young",A documentary that follows two young women raising children and supporting drug habits through prostitution in a country ruled by fundamentalists.,
6594351d8ac27c81aa928269,Psycho (2020),No,200000,14724,6.3,"['Comedy', 'Horror', 'Sci-Fi']","overalls,transform,alien,splatter,dark comedy","After unearthing a gem that controls an evil monster looking to destroy the Universe, a young girl and her brother use it to make him do their bidding.",
